id,title,year,vote_count,vote_average,popularity,genres,w_ratings
4174,Spellbound,1945,166.0,7.3,5.47596,"['Drama', 'Mystery', 'Thriller']",6.291360300567613
381,To Catch a Thief,1955,299.0,7.1,5.490505,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",6.453340867069807
10907,The Adventures of Robin Hood,1938,170.0,7.6,10.685036,"['Action', 'Adventure', 'Romance']",6.4581316908637625
1939,Laura,1944,173.0,7.6,9.884516,"['Drama', 'Mystery']",6.4684187927478725
1712,Giant,1956,169.0,7.5,10.864284,"['Action', 'Drama', 'Western']",6.403293185364869
220,East of Eden,1955,163.0,7.5,6.42883,['Drama'],6.382920922554309
3085,His Girl Friday,1940,171.0,7.5,9.88321,"['Comedy', 'Drama']",6.409919812643631
1585,It's a Wonderful Life,1946,1103.0,8.0,15.031588,"['Drama', 'Family', 'Fantasy']",7.650976609647698
3083,Mr. Smith Goes to Washington,1939,245.0,7.9,8.168694,"['Comedy', 'Drama']",6.8510702666297325
900,Bringing Up Baby,1938,201.0,7.6,6.60577,"['Comedy', 'Romance']",6.556186864224492
260,The 39 Steps,1935,217.0,7.4,5.865697,"['Action', 'Thriller', 'Mystery']",6.485367262559793
10331,Night of the Living Dead,1968,591.0,7.5,14.384198,['Horror'],7.019551874813638
488,The African Queen,1951,232.0,7.4,6.636872,"['Adventure', 'War', 'Romance']",6.520365964247556
261,Cat on a Hot Tin Roof,1958,168.0,7.6,11.794846,"['Drama', 'Romance']",6.451169079222688
9333,Last Man Standing,1996,263.0,6.2,11.845918,"['Action', 'Crime', 'Drama', 'Thriller']",5.838731579160855
6878,Homeward Bound: The Incredible Journey,1993,218.0,6.6,7.186506,"['Adventure', 'Comedy', 'Drama', 'Family']",6.026411264510692
173,"20,000 Leagues Under the Sea",1954,160.0,6.9,8.722406,"['Adventure', 'Drama', 'Science Fiction']",6.072448306203256
864,Cool Runnings,1993,510.0,6.8,8.30721,['Comedy'],6.428632026843346
11224,Cinderella,1950,1760.0,6.8,14.436858,"['Family', 'Fantasy', 'Animation', 'Romance']",6.670408051033875
9078,The Sword in the Stone,1963,935.0,6.9,10.636458,"['Animation', 'Family']",6.65815840911876
8367,Robin Hood: Prince of Thieves,1991,937.0,6.6,10.639244,['Adventure'],6.402355020952636
433,Mary Poppins,1964,1217.0,7.4,15.11549,"['Comedy', 'Family', 'Fantasy']",7.149588567890372
11360,Dumbo,1941,1206.0,6.8,14.655879,"['Animation', 'Family']",6.617850262068112
11114,Pete's Dragon,1977,201.0,6.4,7.644722,"['Fantasy', 'Animation', 'Comedy', 'Family']",5.888042819903163
12335,Bedknobs and Broomsticks,1971,260.0,6.8,10.362012,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Family', 'Music']",6.207579661869147
12092,Alice in Wonderland,1951,1557.0,7.0,16.488937,"['Animation', 'Adventure', 'Family', 'Fantasy']",6.836449305757159
10948,The Fox and the Hound,1981,884.0,7.0,10.197106,"['Adventure', 'Animation', 'Drama', 'Family']",6.731018637916707
15121,The Sound of Music,1965,966.0,7.4,9.06773,"['Drama', 'Family', 'Music', 'Romance']",7.093768612775348
562,Die Hard,1988,4005.0,7.5,16.640522,"['Action', 'Thriller']",7.413369377667477
10163,The Lawnmower Man,1992,198.0,5.4,6.685948,"['Horror', 'Thriller', 'Science Fiction']",5.330680050237547
9591,That Thing You Do!,1996,230.0,6.8,8.685761,"['Comedy', 'Drama']",6.162008866628312
11412,The Long Kiss Goodnight,1996,323.0,6.4,14.482345,"['Crime', 'Action', 'Mystery', 'Thriller']",6.017357055869652
10586,The Ghost and the Darkness,1996,238.0,6.4,10.789928,['Adventure'],5.935636829108145
454,Romeo + Juliet,1996,1406.0,6.7,11.774061,"['Drama', 'Romance']",6.551330432940639
10218,Swingers,1996,255.0,6.8,6.578025,"['Comedy', 'Romance']",6.200442067433835
819,Sleepers,1996,729.0,7.3,9.198283,"['Crime', 'Drama', 'Thriller']",6.930127624280136
11238,Aladdin and the King of Thieves,1996,494.0,6.1,8.654244,"['Adventure', 'Animation', 'Family']",5.8908003944725404
252,Willy Wonka & the Chocolate Factory,1971,826.0,7.4,12.416635,"['Family', 'Fantasy']",7.0502874827434505
11561,Sleeper,1973,206.0,7.0,6.048904,"['Comedy', 'Romance', 'Science Fiction']",6.232741688483721
11302,Bananas,1971,167.0,6.7,4.331819,['Comedy'],5.988022807293706
623,A Fish Called Wanda,1988,576.0,7.1,11.400353,"['Comedy', 'Crime']",6.696716654870981
583,Life of Brian,1979,1230.0,7.7,10.714173,['Comedy'],7.417398171212261
475,Bonnie and Clyde,1967,384.0,7.6,12.109198,"['Crime', 'Drama']",6.907322533060739
521,Dial M for Murder,1954,539.0,7.9,7.853231,"['Crime', 'Mystery', 'Thriller']",7.292251012854138
88,Dirty Dancing,1987,1371.0,7.1,14.044122,"['Drama', 'Music', 'Romance']",6.906128973210347
500,Reservoir Dogs,1992,3821.0,8.1,12.22034,"['Crime', 'Thriller']",7.985250805823924
792,Platoon,1986,1236.0,7.5,18.206972,"['Drama', 'War', 'Action']",7.241535428356047
8491,Weekend at Bernie's,1989,255.0,6.4,8.051891,['Comedy'],5.954658934903716
402,Basic Instinct,1992,869.0,6.5,16.628427,"['Thriller', 'Mystery']",6.304843010675453
10537,The Doors,1991,285.0,6.7,7.829619,"['Drama', 'Music']",6.176816759516948
11386,The Crying Game,1992,180.0,6.9,7.404329,"['Romance', 'Crime', 'Drama', 'Thriller']",6.121127817603064
9504,Glengarry Glen Ross,1992,330.0,7.5,6.792215,"['Crime', 'Drama', 'Mystery']",6.763639710173554
601,E.T. the Extra-Terrestrial,1982,3359.0,7.3,19.358546,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",7.206559664104871
2119,Days of Thunder,1990,359.0,5.9,7.046753,['Adventure'],5.698041344865206
744,Top Gun,1986,1736.0,6.7,20.301019,"['Action', 'Romance', 'War']",6.577206465181985
221,Rebel Without a Cause,1955,351.0,7.6,10.968169,['Drama'],6.862589937348418
702,A Streetcar Named Desire,1951,291.0,7.6,7.301719,['Drama'],6.764486603071045
1630,The People vs. Larry Flynt,1996,257.0,6.8,9.178371,['Drama'],6.203317645048061
2756,The Abyss,1989,822.0,7.1,9.809585,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",6.797742828905337
790,The Fog,1980,318.0,6.4,9.194572,['Horror'],6.013354514613058
1103,Escape from New York,1981,720.0,6.9,10.124544,"['Science Fiction', 'Action']",6.599072111346639
11298,The Howling,1981,165.0,6.4,6.715512,"['Drama', 'Horror']",5.831333716877052
762,Monty Python and the Holy Grail,1975,1742.0,7.8,10.43389,"['Adventure', 'Comedy', 'Fantasy']",7.585059651937455
531,The Wrong Trousers,1993,266.0,7.6,7.771233,"['Animation', 'Comedy', 'Family']",6.71545412672545
11216,Cinema Paradiso,1988,834.0,8.2,14.177005,"['Drama', 'Romance']",7.724329434592596
892,Delicatessen,1991,320.0,7.4,12.565447,"['Comedy', 'Science Fiction', 'Fantasy']",6.681632204135504
975,Paths of Glory,1957,565.0,8.2,8.548518,"['Drama', 'War']",7.54783925239316
409,The English Patient,1996,559.0,7.0,15.564161,"['Drama', 'Romance', 'War']",6.6094345729972765
10161,My Left Foot: The Story of Christy Brown,1989,208.0,7.5,5.841931,['Drama'],6.5195202662637
1412,"Sex, Lies, and Videotape",1989,188.0,6.7,12.293656,['Drama'],6.030986948232878
510,One Flew Over the Cuckoo's Nest,1975,3001.0,8.3,35.529554,['Drama'],8.145360157540349
11455,Up in Smoke,1978,201.0,6.7,7.194364,['Comedy'],6.055078830983495
1891,The Empire Strikes Back,1980,5998.0,8.2,19.470959,"['Adventure', 'Action', 'Science Fiction']",8.12321913900374
2493,The Princess Bride,1987,1518.0,7.6,15.15267,"['Adventure', 'Family', 'Fantasy', 'Comedy', 'Romance']",7.375437102494065
85,Raiders of the Lost Ark,1981,3949.0,7.7,19.901576,"['Adventure', 'Action']",7.604400938910938
68,Brazil,1985,877.0,7.6,9.837287,"['Comedy', 'Science Fiction']",7.236628214064649
679,Aliens,1986,3282.0,7.7,21.761179,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.58587549621878
429,"The Good, the Bad and the Ugly",1966,2371.0,8.1,16.788787,['Western'],7.919511441321628
13446,Withnail & I,1987,173.0,7.4,14.316459,"['Comedy', 'Drama']",6.364514888843969
389,12 Angry Men,1957,2130.0,8.2,16.503959,['Drama'],7.993529894316611
947,Lawrence of Arabia,1962,870.0,7.8,10.893332,"['Adventure', 'Drama', 'History', 'War']",7.403090735907806
185,A Clockwork Orange,1971,3432.0,8.0,17.112594,"['Science Fiction', 'Drama']",7.8772782455414925
595,To Kill a Mockingbird,1962,676.0,7.9,14.284787,"['Crime', 'Drama']",7.391846241608902
28,Apocalypse Now,1979,2112.0,8.0,13.5963,"['Drama', 'War']",7.8059786346765145
335,Once Upon a Time in the West,1968,1160.0,8.1,15.589351,['Western'],7.75392686210988
1892,Return of the Jedi,1983,4763.0,7.9,14.586087,"['Adventure', 'Action', 'Science Fiction']",7.813707791587456
144,Wings of Desire,1987,256.0,7.5,6.357321,"['Drama', 'Fantasy', 'Romance']",6.632652543233274
1092,The Third Man,1949,431.0,7.9,8.513889,"['Thriller', 'Mystery']",7.1811902842386495
769,GoodFellas,1990,3211.0,8.2,15.424092,"['Drama', 'Crime']",8.059739975670436
348,Alien,1979,4564.0,7.9,23.37742,"['Horror', 'Action', 'Thriller', 'Science Fiction']",7.810072704907926
766,Army of Darkness,1992,852.0,7.3,10.704612,"['Fantasy', 'Horror', 'Comedy']",6.975082468364666
175,The Big Blue,1988,364.0,7.6,13.503815,"['Adventure', 'Drama', 'Romance']",6.880884461803515
11645,Ran,1985,349.0,7.9,12.250232,"['Action', 'Drama', 'History']",7.065389897809512
10835,The Killer,1989,179.0,7.6,8.019837,"['Action', 'Crime', 'Drama', 'Thriller']",6.488446778716937
539,Psycho,1960,2405.0,8.3,36.826309,"['Drama', 'Horror', 'Thriller']",8.109428248727113
525,The Blues Brothers,1980,1092.0,7.5,10.076901,"['Music', 'Comedy', 'Action', 'Crime']",7.21180787378997
240,The Godfather: Part II,1974,3418.0,8.3,36.629307,"['Drama', 'Crime']",8.163382743986878
600,Full Metal Jacket,1987,2595.0,7.9,13.94148,"['Drama', 'War']",7.745801618143392
530,A Grand Day Out,1990,199.0,7.4,7.617298,"['Adventure', 'Animation', 'Comedy', 'Science Fiction', 'Family']",6.439508239512651
279,Amadeus,1984,1107.0,7.8,12.677592,"['Drama', 'History', 'Music']",7.477335010248652
311,Once Upon a Time in America,1984,1104.0,8.3,32.182851,"['Drama', 'Crime']",7.913278052203356
1578,Raging Bull,1980,968.0,7.7,8.868558,['Drama'],7.351758384738513
703,Annie Hall,1977,1044.0,7.8,18.146043,"['Comedy', 'Drama', 'Romance']",7.460451377063988
9549,The Right Stuff,1983,241.0,7.4,14.902397,"['Drama', 'History']",6.540108374027536
1398,Stalker,1979,356.0,7.8,7.787515,"['Drama', 'Science Fiction', 'Thriller']",7.007719879815973
387,Das Boot,1981,623.0,7.9,8.80338,"['Action', 'Drama', 'History', 'War', 'Adventure']",7.357450137911931
9277,The Sting,1973,639.0,7.9,12.016821,"['Comedy', 'Crime', 'Drama']",7.3683147158761475
343,Harold and Maude,1971,266.0,7.7,10.878112,"['Comedy', 'Drama', 'Romance']",6.7778954412794405
490,The Seventh Seal,1957,569.0,7.9,6.47828,"['Fantasy', 'Drama']",7.317261259238741
218,The Terminator,1984,4208.0,7.4,19.293562,"['Action', 'Thriller', 'Science Fiction']",7.321058483970935
763,Braindead,1992,388.0,7.4,13.645568,"['Horror', 'Comedy']",6.770772733549347
9665,Glory,1989,391.0,7.4,7.521346,['War'],6.7741986533303855
696,Manhattan,1979,600.0,7.8,12.050759,"['Comedy', 'Drama', 'Romance']",7.262083497348739
379,Miller's Crossing,1990,431.0,7.5,7.495853,"['Drama', 'Thriller', 'Crime']",6.88948131638755
207,Dead Poets Society,1989,2786.0,8.1,19.905716,['Drama'],7.944936679560434
37247,The Graduate,1967,855.0,7.6,12.057829,['Drama'],7.22875217535472
1480,Touch of Evil,1958,292.0,7.6,9.665347,"['Drama', 'Thriller', 'Crime']",6.766335084037703
9322,La Femme Nikita,1990,511.0,7.0,6.586401,"['Action', 'Thriller']",6.581495466445666
826,The Bridge on the River Kwai,1957,554.0,7.7,8.851646,"['Drama', 'History', 'War']",7.149836775889415
422,8½,1963,427.0,7.9,6.747516,"['Fantasy', 'Drama']",7.176292091967704
829,Chinatown,1974,939.0,7.9,12.29227,"['Crime', 'Drama', 'Mystery', 'Thriller']",7.513451736110138
828,The Day the Earth Stood Still,1951,323.0,7.3,9.360003,"['Drama', 'Science Fiction', 'Thriller']",6.6192204099069185
3090,The Treasure of the Sierra Madre,1948,285.0,7.9,8.070589,"['Action', 'Adventure', 'Drama', 'Western']",6.945356085359645
9964,Bad Taste,1987,196.0,6.4,7.409599,"['Action', 'Comedy', 'Horror', 'Science Fiction']",5.880852410070343
3063,Duck Soup,1933,170.0,7.6,6.819957,['Comedy'],6.4581316908637625
13667,Better Off Dead...,1985,164.0,6.8,8.994189,['Comedy'],6.032047709830376
694,The Shining,1980,3890.0,8.1,19.611589,"['Horror', 'Thriller']",7.987205792095072
235,Stand by Me,1986,1568.0,7.8,15.206957,"['Crime', 'Drama']",7.563416353000602
832,M,1931,465.0,8.0,12.752421,"['Drama', 'Action', 'Thriller', 'Crime']",7.294693532776067
765,Evil Dead II,1987,760.0,7.5,13.520764,"['Horror', 'Comedy', 'Fantasy']",7.10780810650548
5925,The Great Escape,1963,731.0,7.8,14.384114,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",7.341171108849654
11778,The Deer Hunter,1978,943.0,7.8,7.729445,"['Drama', 'War']",7.429359436069847
137,Groundhog Day,1993,2358.0,7.4,12.989627,"['Romance', 'Fantasy', 'Drama', 'Comedy']",7.263059355832026
33,Unforgiven,1992,1133.0,7.7,10.942149,['Western'],7.396197569980698
982,The Manchurian Candidate,1962,188.0,7.7,7.991677,"['Mystery', 'Thriller']",6.57121683329035
212,Arsenic and Old Lace,1944,234.0,7.4,13.99011,"['Comedy', 'Crime']",6.5248311116371625
105,Back to the Future,1985,6239.0,8.0,25.778509,"['Adventure', 'Comedy', 'Science Fiction', 'Family']",7.93111165150571
1633,Fried Green Tomatoes,1991,298.0,7.6,6.584254,"['Drama', 'Comedy']",6.777256458482624
11202,Patton,1970,327.0,7.3,14.382289,"['Drama', 'History', 'War']",6.624812028716718
149,Akira,1988,792.0,7.8,10.888917,"['Science Fiction', 'Animation']",7.3705708592279855
8009,Highlander,1986,642.0,6.8,16.870392,"['Adventure', 'Action', 'Fantasy']",6.489754935143443
903,Cool Hand Luke,1967,390.0,7.7,9.718713,"['Crime', 'Drama']",6.985788105427348
3034,Young Frankenstein,1974,880.0,7.7,9.339316,"['Comedy', 'Science Fiction']",7.322291786524079
339,Night on Earth,1991,165.0,7.5,8.291886,"['Comedy', 'Drama']",6.389795255338591
914,The Great Dictator,1940,756.0,8.1,9.241748,['Comedy'],7.601291984699827
756,Fantasia,1940,831.0,7.2,8.03796,"['Animation', 'Family', 'Music']",6.884342540852717
288,High Noon,1952,343.0,7.6,16.715935,['Western'],6.850861745497101
910,The Big Sleep,1946,244.0,7.6,6.987617,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.6672857870916875
2640,Heathers,1988,387.0,7.3,13.311827,"['Thriller', 'Comedy', 'Drama']",6.698872866517444
665,Ben-Hur,1959,660.0,7.5,14.319743,"['Action', 'Adventure', 'Drama', 'History']",7.059979826811027
11031,This Is Spinal Tap,1984,413.0,7.6,13.981499,"['Comedy', 'Music']",6.942379507827297
89,Indiana Jones and the Last Crusade,1989,3221.0,7.6,14.788987,"['Adventure', 'Action']",7.4885487897027625
10322,Being There,1979,243.0,7.7,12.320636,"['Comedy', 'Drama']",6.725269126513751
783,Gandhi,1982,730.0,7.4,12.383755,"['Drama', 'History']",7.012565683129261
11257,A Room with a View,1985,164.0,6.9,6.175166,"['Drama', 'Romance']",6.082664993780993
12104,Pink Floyd: The Wall,1982,363.0,7.7,6.773407,['Music'],6.948916745669297
625,The Killing Fields,1984,180.0,7.5,11.460364,"['War', 'Drama', 'History']",6.438774876426594
830,Forbidden Planet,1956,238.0,7.2,6.379966,"['Adventure', 'Science Fiction', 'Action']",6.414028788907141
2323,Field of Dreams,1989,383.0,7.1,16.759454,"['Drama', 'Fantasy']",6.5533765340424335
642,Butch Cassidy and the Sundance Kid,1969,659.0,7.4,6.714577,"['History', 'Drama', 'Western', 'Crime']",6.978978581178318
655,"Paris, Texas",1984,282.0,7.7,11.635837,['Drama'],6.8112747918213605
639,When Harry Met Sally...,1989,974.0,7.3,8.34322,"['Comedy', 'Romance', 'Drama']",7.010038322738132
8077,Alien³,1992,1664.0,6.2,17.126768,"['Science Fiction', 'Action', 'Horror']",6.11621900108829
814,An American Werewolf in London,1981,571.0,7.2,13.390802,"['Horror', 'Comedy']",6.7720703939603855
11449,The Amityville Horror,1979,192.0,6.2,14.00318,"['Drama', 'Horror', 'Thriller']",5.765862096548414
571,The Birds,1963,959.0,7.3,11.591462,['Horror'],7.006151436983951
6114,Dracula,1992,1087.0,7.1,16.777675,"['Romance', 'Horror']",6.861975507606288
229,Bride of Frankenstein,1935,208.0,7.4,7.000417,"['Horror', 'Science Fiction']",6.462998527133266
9529,Candyman,1992,303.0,6.2,12.721362,"['Drama', 'Horror', 'Thriller']",5.869942673833783
1598,Cape Fear,1991,692.0,7.0,10.302735,"['Crime', 'Thriller']",6.670403119700753
7340,Carrie,1976,977.0,7.0,9.277692,"['Horror', 'Thriller']",6.753019751965736
377,A Nightmare on Elm Street,1984,1212.0,7.2,13.694713,['Horror'],6.971999604945365
653,Nosferatu,1922,373.0,7.7,7.435873,"['Fantasy', 'Horror']",6.963008363949422
794,The Omen,1976,485.0,7.2,16.641277,"['Horror', 'Thriller']",6.715013113155104
145,Breaking the Waves,1996,213.0,7.2,8.558688,"['Drama', 'Romance']",6.361349753311105
199,Star Trek: First Contact,1996,671.0,7.0,8.808497,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.6620739566607
12498,Sling Blade,1996,236.0,7.4,9.475693,['Drama'],6.529251156527883
9279,Jingle All the Way,1996,583.0,5.5,7.898202,"['Family', 'Comedy']",5.445065219360757
11674,101 Dalmatians,1996,722.0,5.6,11.470748,"['Comedy', 'Family']",5.535582151910478
1573,Die Hard 2,1990,1920.0,6.6,18.785984,"['Action', 'Thriller']",6.495761277877424
152,Star Trek: The Motion Picture,1979,541.0,6.2,8.277765,"['Science Fiction', 'Adventure', 'Mystery']",5.9820020798645395
174,Star Trek VI: The Undiscovered Country,1991,421.0,6.7,5.90057,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.299283060215218
172,Star Trek V: The Final Frontier,1989,384.0,5.6,12.308007,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",5.495557827178386
154,Star Trek II: The Wrath of Khan,1982,688.0,7.3,7.160236,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",6.912244643850285
157,Star Trek III: The Search for Spock,1984,443.0,6.4,6.197298,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",6.093504905447831
168,Star Trek IV: The Voyage Home,1986,490.0,6.9,12.596956,"['Science Fiction', 'Adventure']",6.492589935361603
364,Batman Returns,1992,1706.0,6.6,15.001681,"['Action', 'Fantasy']",6.483806783486089
11967,Young Guns,1988,262.0,6.6,9.905174,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']",6.086216725083037
9086,Young Guns II,1990,165.0,6.3,11.977636,"['Western', 'Adventure']",5.780564486107821
621,Grease,1978,1633.0,7.2,7.854899,['Romance'],7.025534555485243
9037,Grease 2,1982,185.0,4.9,14.202364,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",5.059952052130557
8845,Under Siege,1992,405.0,6.1,9.918269,"['Action', 'Thriller']",5.857846828292109
578,Jaws,1975,2628.0,7.5,19.726114,"['Horror', 'Thriller', 'Adventure']",7.370582302003243
579,Jaws 2,1978,412.0,5.9,11.21306,"['Horror', 'Thriller']",5.716754297176648
17692,Jaws 3-D,1983,266.0,4.2,16.603041,"['Thriller', 'Horror']",4.5924494318897695
75,Mars Attacks!,1996,1544.0,6.1,15.63424,"['Comedy', 'Fantasy', 'Science Fiction']",6.019708602103898
9390,Jerry Maguire,1996,941.0,6.7,11.807601,"['Comedy', 'Drama', 'Romance']",6.48854083377388
378,Raising Arizona,1987,548.0,7.2,14.011415,"['Comedy', 'Crime']",6.758168725967574
2322,Sneakers,1992,301.0,6.7,7.207325,"['Comedy', 'Crime', 'Drama']",6.194974963091196
3179,Beavis and Butt-Head Do America,1996,169.0,6.5,8.855685,"['Animation', 'Comedy']",5.889615373814717
4232,Scream,1996,1520.0,7.0,13.326443,"['Crime', 'Horror', 'Mystery']",6.832847296419668
9361,The Last of the Mohicans,1992,747.0,7.1,15.228794,"['Action', 'Adventure', 'Drama', 'History', 'Romance', 'War']",6.772749126775128
2928,Michael,1996,174.0,5.5,9.473162,"['Comedy', 'Drama', 'Fantasy']",5.377794784386353
9622,Beverly Hills Ninja,1997,176.0,5.5,12.16305,"['Action', 'Comedy']",5.378522196384052
9619,Dante's Peak,1997,445.0,5.8,7.240753,"['Action', 'Adventure', 'Thriller']",5.653195798322383
4104,Benny & Joon,1993,220.0,6.9,10.597116,"['Comedy', 'Drama', 'Romance']",6.203114363118531
66,Absolute Power,1997,226.0,6.4,7.66124,"['Crime', 'Drama', 'Thriller']",5.921200668355031
11419,Vegas Vacation,1997,175.0,6.0,9.304901,['Comedy'],5.639353605925498
638,Lost Highway,1997,572.0,7.5,8.449722,"['Drama', 'Thriller', 'Mystery']",7.007081226755521
9366,Donnie Brasco,1997,1175.0,7.4,12.201954,"['Crime', 'Drama', 'Thriller']",7.141710455419508
10003,The Saint,1997,310.0,5.9,10.97633,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",5.676986080819238
884,Crash,1996,224.0,6.5,7.540612,"['Drama', 'Thriller', 'Romance']",5.9770402551693795
